--------------------------------------------------------------------------------------------------------------------
Run:             gra6e12flash at radius R =  500.00000 km (Liebendoerfer et al. 2001, Phys. Rev. D, 63, 103004)
#time slices, #energy groups
   665            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.993198066E-01 0.322E+02 0.118E+02 0.170E+55 0.340E+55 0.682E+55 0.725E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.993198066E-01 0.467E+02 0.172E+02 0.131E+54 0.292E+54 0.125E+55 0.139E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.993198066E-01 0.677E+02 0.249E+02 0.806E+52 0.190E+53 0.144E+54 0.167E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.993198066E-01 0.982E+02 0.361E+02 0.444E+51 0.107E+52 0.129E+53 0.155E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.993198066E-01 0.143E+03 0.524E+02 0.239E+50 0.565E+50 0.104E+52 0.129E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.993198066E-01 0.207E+03 0.761E+02 0.140E+49 0.298E+49 0.907E+50 0.115E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.993198066E-01 0.300E+03 0.110E+03 0.109E+48 0.172E+48 0.127E+50 0.170E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.100198245E+00 0.500E+01 0.184E+01 0.196E+57 0.799E+56 0.297E+56 0.285E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.100198245E+00 0.725E+01 0.267E+01 0.203E+57 0.107E+57 0.340E+56 0.328E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.100198245E+00 0.105E+02 0.387E+01 0.159E+57 0.119E+57 0.390E+56 0.381E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.100198245E+00 0.153E+02 0.562E+01 0.695E+56 0.781E+56 0.341E+56 0.338E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.100198245E+00 0.222E+02 0.815E+01 0.152E+56 0.245E+56 0.199E+56 0.204E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.100198245E+00 0.322E+02 0.118E+02 0.174E+55 0.350E+55 0.678E+55 0.722E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.100198245E+00 0.467E+02 0.172E+02 0.135E+54 0.303E+54 0.126E+55 0.140E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.100198245E+00 0.677E+02 0.249E+02 0.841E+52 0.199E+53 0.148E+54 0.172E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.100198245E+00 0.982E+02 0.361E+02 0.468E+51 0.113E+52 0.133E+53 0.161E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.100198245E+00 0.143E+03 0.524E+02 0.254E+50 0.600E+50 0.109E+52 0.135E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.100198245E+00 0.207E+03 0.761E+02 0.148E+49 0.316E+49 0.946E+50 0.120E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.100198245E+00 0.300E+03 0.110E+03 0.114E+48 0.180E+48 0.131E+50 0.174E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.101098017E+00 0.500E+01 0.184E+01 0.196E+57 0.798E+56 0.294E+56 0.282E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.101098017E+00 0.725E+01 0.267E+01 0.203E+57 0.108E+57 0.333E+56 0.321E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.101098017E+00 0.105E+02 0.387E+01 0.159E+57 0.120E+57 0.379E+56 0.370E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.101098017E+00 0.153E+02 0.562E+01 0.699E+56 0.788E+56 0.328E+56 0.326E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.101098017E+00 0.222E+02 0.815E+01 0.153E+56 0.249E+56 0.190E+56 0.194E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.101098017E+00 0.322E+02 0.118E+02 0.176E+55 0.356E+55 0.644E+55 0.685E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.101098017E+00 0.467E+02 0.172E+02 0.138E+54 0.310E+54 0.120E+55 0.134E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.101098017E+00 0.677E+02 0.249E+02 0.863E+52 0.206E+53 0.142E+54 0.165E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.101098017E+00 0.982E+02 0.361E+02 0.485E+51 0.118E+52 0.130E+53 0.156E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.101098017E+00 0.143E+03 0.524E+02 0.265E+50 0.631E+50 0.108E+52 0.134E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.101098017E+00 0.207E+03 0.761E+02 0.155E+49 0.334E+49 0.955E+50 0.121E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.101098017E+00 0.300E+03 0.110E+03 0.119E+48 0.190E+48 0.133E+50 0.177E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.101991361E+00 0.500E+01 0.184E+01 0.195E+57 0.798E+56 0.291E+56 0.280E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.101991361E+00 0.725E+01 0.267E+01 0.203E+57 0.108E+57 0.330E+56 0.319E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.101991361E+00 0.105E+02 0.387E+01 0.161E+57 0.121E+57 0.376E+56 0.367E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.101991361E+00 0.153E+02 0.562E+01 0.713E+56 0.804E+56 0.325E+56 0.323E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.101991361E+00 0.222E+02 0.815E+01 0.157E+56 0.256E+56 0.188E+56 0.192E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.101991361E+00 0.322E+02 0.118E+02 0.182E+55 0.369E+55 0.635E+55 0.675E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.101991361E+00 0.467E+02 0.172E+02 0.142E+54 0.322E+54 0.119E+55 0.132E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.101991361E+00 0.677E+02 0.249E+02 0.890E+52 0.213E+53 0.141E+54 0.163E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.101991361E+00 0.982E+02 0.361E+02 0.500E+51 0.122E+52 0.129E+53 0.155E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.101991361E+00 0.143E+03 0.524E+02 0.274E+50 0.654E+50 0.107E+52 0.133E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.101991361E+00 0.207E+03 0.761E+02 0.160E+49 0.347E+49 0.956E+50 0.122E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.101991361E+00 0.300E+03 0.110E+03 0.123E+48 0.198E+48 0.134E+50 0.178E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.102862565E+00 0.500E+01 0.184E+01 0.194E+57 0.793E+56 0.288E+56 0.277E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.102862565E+00 0.725E+01 0.267E+01 0.204E+57 0.108E+57 0.326E+56 0.315E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.102862565E+00 0.105E+02 0.387E+01 0.163E+57 0.122E+57 0.371E+56 0.361E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.102862565E+00 0.153E+02 0.562E+01 0.730E+56 0.815E+56 0.319E+56 0.317E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.102862565E+00 0.222E+02 0.815E+01 0.163E+56 0.262E+56 0.184E+56 0.188E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.102862565E+00 0.322E+02 0.118E+02 0.188E+55 0.380E+55 0.622E+55 0.661E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.102862565E+00 0.467E+02 0.172E+02 0.147E+54 0.330E+54 0.116E+55 0.129E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.102862565E+00 0.677E+02 0.249E+02 0.914E+52 0.218E+53 0.138E+54 0.161E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.102862565E+00 0.982E+02 0.361E+02 0.510E+51 0.124E+52 0.127E+53 0.153E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.102862565E+00 0.143E+03 0.524E+02 0.278E+50 0.661E+50 0.106E+52 0.132E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.102862565E+00 0.207E+03 0.761E+02 0.163E+49 0.352E+49 0.954E+50 0.122E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.102862565E+00 0.300E+03 0.110E+03 0.126E+48 0.202E+48 0.135E+50 0.178E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.103746937E+00 0.500E+01 0.184E+01 0.193E+57 0.785E+56 0.284E+56 0.273E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.103746937E+00 0.725E+01 0.267E+01 0.204E+57 0.107E+57 0.322E+56 0.310E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.103746937E+00 0.105E+02 0.387E+01 0.164E+57 0.121E+57 0.364E+56 0.355E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.103746937E+00 0.153E+02 0.562E+01 0.744E+56 0.813E+56 0.312E+56 0.310E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.103746937E+00 0.222E+02 0.815E+01 0.167E+56 0.263E+56 0.179E+56 0.183E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.103746937E+00 0.322E+02 0.118E+02 0.194E+55 0.382E+55 0.599E+55 0.636E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.103746937E+00 0.467E+02 0.172E+02 0.150E+54 0.331E+54 0.111E+55 0.124E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.103746937E+00 0.677E+02 0.249E+02 0.933E+52 0.217E+53 0.132E+54 0.153E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.103746937E+00 0.982E+02 0.361E+02 0.516E+51 0.123E+52 0.122E+53 0.147E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.103746937E+00 0.143E+03 0.524E+02 0.280E+50 0.656E+50 0.103E+52 0.129E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.103746937E+00 0.207E+03 0.761E+02 0.164E+49 0.350E+49 0.939E+50 0.120E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.103746937E+00 0.300E+03 0.110E+03 0.128E+48 0.204E+48 0.134E+50 0.178E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.104656615E+00 0.500E+01 0.184E+01 0.192E+57 0.781E+56 0.280E+56 0.269E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.104656615E+00 0.725E+01 0.267E+01 0.204E+57 0.107E+57 0.317E+56 0.306E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.104656615E+00 0.105E+02 0.387E+01 0.165E+57 0.121E+57 0.359E+56 0.350E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.104656615E+00 0.153E+02 0.562E+01 0.753E+56 0.812E+56 0.308E+56 0.306E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.104656615E+00 0.222E+02 0.815E+01 0.170E+56 0.263E+56 0.176E+56 0.180E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.104656615E+00 0.322E+02 0.118E+02 0.198E+55 0.383E+55 0.588E+55 0.625E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.104656615E+00 0.467E+02 0.172E+02 0.153E+54 0.331E+54 0.108E+55 0.120E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.104656615E+00 0.677E+02 0.249E+02 0.943E+52 0.216E+53 0.128E+54 0.148E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.104656615E+00 0.982E+02 0.361E+02 0.519E+51 0.121E+52 0.118E+53 0.142E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.104656615E+00 0.143E+03 0.524E+02 0.281E+50 0.646E+50 0.998E+51 0.125E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.104656615E+00 0.207E+03 0.761E+02 0.165E+49 0.346E+49 0.919E+50 0.118E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.104656615E+00 0.300E+03 0.110E+03 0.129E+48 0.203E+48 0.133E+50 0.177E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.105556328E+00 0.500E+01 0.184E+01 0.192E+57 0.780E+56 0.280E+56 0.269E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.105556328E+00 0.725E+01 0.267E+01 0.204E+57 0.106E+57 0.313E+56 0.303E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.105556328E+00 0.105E+02 0.387E+01 0.166E+57 0.120E+57 0.352E+56 0.343E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.105556328E+00 0.153E+02 0.562E+01 0.756E+56 0.811E+56 0.300E+56 0.299E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.105556328E+00 0.222E+02 0.815E+01 0.172E+56 0.264E+56 0.172E+56 0.176E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.105556328E+00 0.322E+02 0.118E+02 0.202E+55 0.387E+55 0.579E+55 0.616E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.105556328E+00 0.467E+02 0.172E+02 0.157E+54 0.337E+54 0.107E+55 0.119E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.105556328E+00 0.677E+02 0.249E+02 0.971E+52 0.220E+53 0.126E+54 0.146E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.105556328E+00 0.982E+02 0.361E+02 0.535E+51 0.124E+52 0.116E+53 0.140E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.105556328E+00 0.143E+03 0.524E+02 0.289E+50 0.658E+50 0.983E+51 0.123E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.105556328E+00 0.207E+03 0.761E+02 0.169E+49 0.350E+49 0.909E+50 0.117E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.105556328E+00 0.300E+03 0.110E+03 0.131E+48 0.204E+48 0.133E+50 0.176E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.106458746E+00 0.500E+01 0.184E+01 0.192E+57 0.777E+56 0.281E+56 0.270E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.106458746E+00 0.725E+01 0.267E+01 0.203E+57 0.105E+57 0.311E+56 0.300E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.106458746E+00 0.105E+02 0.387E+01 0.165E+57 0.119E+57 0.345E+56 0.337E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.106458746E+00 0.153E+02 0.562E+01 0.752E+56 0.800E+56 0.290E+56 0.288E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.106458746E+00 0.222E+02 0.815E+01 0.171E+56 0.260E+56 0.164E+56 0.168E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.106458746E+00 0.322E+02 0.118E+02 0.202E+55 0.383E+55 0.548E+55 0.582E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.106458746E+00 0.467E+02 0.172E+02 0.158E+54 0.335E+54 0.102E+55 0.113E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.106458746E+00 0.677E+02 0.249E+02 0.979E+52 0.220E+53 0.120E+54 0.139E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.106458746E+00 0.982E+02 0.361E+02 0.540E+51 0.124E+52 0.110E+53 0.133E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.106458746E+00 0.143E+03 0.524E+02 0.292E+50 0.659E+50 0.936E+51 0.117E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.106458746E+00 0.207E+03 0.761E+02 0.171E+49 0.352E+49 0.879E+50 0.113E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.106458746E+00 0.300E+03 0.110E+03 0.134E+48 0.206E+48 0.131E+50 0.174E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.107377647E+00 0.500E+01 0.184E+01 0.192E+57 0.776E+56 0.283E+56 0.273E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.107377647E+00 0.725E+01 0.267E+01 0.203E+57 0.105E+57 0.313E+56 0.302E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.107377647E+00 0.105E+02 0.387E+01 0.164E+57 0.118E+57 0.346E+56 0.338E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.107377647E+00 0.153E+02 0.562E+01 0.751E+56 0.797E+56 0.289E+56 0.288E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.107377647E+00 0.222E+02 0.815E+01 0.172E+56 0.260E+56 0.162E+56 0.166E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.107377647E+00 0.322E+02 0.118E+02 0.203E+55 0.384E+55 0.534E+55 0.567E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.107377647E+00 0.467E+02 0.172E+02 0.160E+54 0.337E+54 0.981E+54 0.109E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.107377647E+00 0.677E+02 0.249E+02 0.993E+52 0.222E+53 0.116E+54 0.134E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.107377647E+00 0.982E+02 0.361E+02 0.549E+51 0.125E+52 0.106E+53 0.127E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.107377647E+00 0.143E+03 0.524E+02 0.298E+50 0.667E+50 0.899E+51 0.112E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.107377647E+00 0.207E+03 0.761E+02 0.175E+49 0.356E+49 0.848E+50 0.109E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.107377647E+00 0.300E+03 0.110E+03 0.137E+48 0.208E+48 0.129E+50 0.171E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.108267099E+00 0.500E+01 0.184E+01 0.192E+57 0.780E+56 0.288E+56 0.277E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.108267099E+00 0.725E+01 0.267E+01 0.203E+57 0.105E+57 0.319E+56 0.309E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.108267099E+00 0.105E+02 0.387E+01 0.165E+57 0.119E+57 0.354E+56 0.346E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.108267099E+00 0.153E+02 0.562E+01 0.759E+56 0.805E+56 0.298E+56 0.296E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.108267099E+00 0.222E+02 0.815E+01 0.175E+56 0.265E+56 0.167E+56 0.171E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.108267099E+00 0.322E+02 0.118E+02 0.208E+55 0.394E+55 0.550E+55 0.583E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.108267099E+00 0.467E+02 0.172E+02 0.165E+54 0.349E+54 0.101E+55 0.112E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.108267099E+00 0.677E+02 0.249E+02 0.103E+53 0.231E+53 0.118E+54 0.136E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.108267099E+00 0.982E+02 0.361E+02 0.571E+51 0.131E+52 0.107E+53 0.129E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.108267099E+00 0.143E+03 0.524E+02 0.309E+50 0.693E+50 0.901E+51 0.112E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.108267099E+00 0.207E+03 0.761E+02 0.181E+49 0.368E+49 0.839E+50 0.107E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.108267099E+00 0.300E+03 0.110E+03 0.141E+48 0.213E+48 0.127E+50 0.169E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.109183888E+00 0.500E+01 0.184E+01 0.192E+57 0.782E+56 0.289E+56 0.278E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.109183888E+00 0.725E+01 0.267E+01 0.203E+57 0.106E+57 0.321E+56 0.310E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.109183888E+00 0.105E+02 0.387E+01 0.166E+57 0.119E+57 0.358E+56 0.350E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.109183888E+00 0.153E+02 0.562E+01 0.766E+56 0.811E+56 0.303E+56 0.301E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.109183888E+00 0.222E+02 0.815E+01 0.178E+56 0.269E+56 0.171E+56 0.175E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.109183888E+00 0.322E+02 0.118E+02 0.214E+55 0.403E+55 0.567E+55 0.601E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.109183888E+00 0.467E+02 0.172E+02 0.170E+54 0.359E+54 0.104E+55 0.115E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.109183888E+00 0.677E+02 0.249E+02 0.107E+53 0.240E+53 0.122E+54 0.140E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.109183888E+00 0.982E+02 0.361E+02 0.600E+51 0.137E+52 0.111E+53 0.133E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.109183888E+00 0.143E+03 0.524E+02 0.327E+50 0.731E+50 0.923E+51 0.114E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.109183888E+00 0.207E+03 0.761E+02 0.191E+49 0.387E+49 0.847E+50 0.108E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.109183888E+00 0.300E+03 0.110E+03 0.148E+48 0.222E+48 0.127E+50 0.168E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.110099865E+00 0.500E+01 0.184E+01 0.192E+57 0.782E+56 0.286E+56 0.276E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.110099865E+00 0.725E+01 0.267E+01 0.203E+57 0.106E+57 0.315E+56 0.305E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.110099865E+00 0.105E+02 0.387E+01 0.165E+57 0.119E+57 0.351E+56 0.343E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.110099865E+00 0.153E+02 0.562E+01 0.765E+56 0.809E+56 0.298E+56 0.296E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.110099865E+00 0.222E+02 0.815E+01 0.178E+56 0.268E+56 0.170E+56 0.173E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.110099865E+00 0.322E+02 0.118E+02 0.215E+55 0.402E+55 0.569E+55 0.603E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.110099865E+00 0.467E+02 0.172E+02 0.173E+54 0.361E+54 0.105E+55 0.116E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.110099865E+00 0.677E+02 0.249E+02 0.111E+53 0.244E+53 0.124E+54 0.143E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.110099865E+00 0.982E+02 0.361E+02 0.628E+51 0.141E+52 0.113E+53 0.135E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.110099865E+00 0.143E+03 0.524E+02 0.347E+50 0.765E+50 0.947E+51 0.117E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.110099865E+00 0.207E+03 0.761E+02 0.204E+49 0.410E+49 0.865E+50 0.110E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.110099865E+00 0.300E+03 0.110E+03 0.157E+48 0.236E+48 0.128E+50 0.169E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.111001873E+00 0.500E+01 0.184E+01 0.191E+57 0.782E+56 0.285E+56 0.275E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.111001873E+00 0.725E+01 0.267E+01 0.201E+57 0.105E+57 0.312E+56 0.302E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
 0.111001873E+00 0.105E+02 0.387E+01 0.164E+57 0.119E+57 0.345E+56 0.337E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.111001873E+00 0.153E+02 0.562E+01 0.762E+56 0.804E+56 0.291E+56 0.289E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.111001873E+00 0.222E+02 0.815E+01 0.179E+56 0.266E+56 0.165E+56 0.169E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.111001873E+00 0.322E+02 0.118E+02 0.217E+55 0.401E+55 0.554E+55 0.586E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.111001873E+00 0.467E+02 0.172E+02 0.176E+54 0.362E+54 0.103E+55 0.114E+55 0.466E+02 0.466E+02 0.466E+02 0.466E+02
 0.111001873E+00 0.677E+02 0.249E+02 0.113E+53 0.247E+53 0.123E+54 0.141E+54 0.676E+02 0.676E+02 0.676E+02 0.676E+02
 0.111001873E+00 0.982E+02 0.361E+02 0.652E+51 0.145E+52 0.113E+53 0.135E+53 0.980E+02 0.980E+02 0.980E+02 0.980E+02
 0.111001873E+00 0.143E+03 0.524E+02 0.364E+50 0.793E+50 0.950E+51 0.117E+52 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.111001873E+00 0.207E+03 0.761E+02 0.217E+49 0.430E+49 0.872E+50 0.110E+51 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.111001873E+00 0.300E+03 0.110E+03 0.167E+48 0.249E+48 0.129E+50 0.169E+50 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.111897289E+00 0.500E+01 0.184E+01 0.190E+57 0.783E+56 0.286E+56 0.276E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.111897289E+00 0.725E+01 0.267E+01 0.201E+57 0.106E+57 0.313E+56 0.303E+56 0.724E+01 0.724E+01 0.724E+01 0.724E+01
