   Time        Lum_e      <E>_e    <Erms>_e    Lum_eb     <E>_eb    <Erms>_eb   Lum_x       <E>_x    <Erms>_x
   (sec)     (foes/s)     (MeV)      (MeV)    (foes/s)     (MeV)      (MeV)    (foes/s)     (MeV)      (MeV)

  1.025E-03  4.030E-04  4.580E+00  4.666E+00  8.625E-08  4.724E+00  4.826E+00  2.091E-09  4.761E+00  4.876E+00
  2.026E-03  2.035E-03  4.654E+00  4.750E+00  5.596E-07  4.740E+00  4.846E+00  4.205E-08  4.773E+00  4.887E+00
  3.088E-03  5.172E-03  4.727E+00  4.834E+00  1.835E-06  4.760E+00  4.870E+00  2.463E-07  4.788E+00  4.902E+00
  4.014E-03  8.155E-03  4.760E+00  4.871E+00  3.197E-06  4.768E+00  4.880E+00  5.148E-07  4.795E+00  4.910E+00
  5.126E-03  1.138E-02  4.790E+00  4.905E+00  4.820E-06  4.775E+00  4.888E+00  8.902E-07  4.804E+00  4.919E+00
  6.364E-03  1.402E-02  4.805E+00  4.922E+00  6.069E-06  4.776E+00  4.891E+00  1.192E-06  4.809E+00  4.926E+00
  7.217E-03  1.633E-02  4.823E+00  4.942E+00  7.478E-06  4.781E+00  4.897E+00  1.522E-06  4.817E+00  4.935E+00
  8.167E-03  1.689E-02  4.813E+00  4.932E+00  7.630E-06  4.781E+00  4.896E+00  1.523E-06  4.817E+00  4.935E+00
  9.069E-03  1.770E-02  4.830E+00  4.951E+00  8.181E-06  4.783E+00  4.899E+00  1.672E-06  4.822E+00  4.941E+00
  1.025E-02  1.818E-02  4.828E+00  4.948E+00  8.380E-06  4.785E+00  4.901E+00  1.682E-06  4.824E+00  4.943E+00
  1.113E-02  1.836E-02  4.840E+00  4.961E+00  8.601E-06  4.789E+00  4.906E+00  1.707E-06  4.828E+00  4.948E+00
  1.225E-02  1.903E-02  4.829E+00  4.949E+00  8.805E-06  4.790E+00  4.907E+00  1.708E-06  4.828E+00  4.948E+00
  1.339E-02  1.814E-02  4.842E+00  4.964E+00  8.631E-06  4.791E+00  4.908E+00  1.653E-06  4.834E+00  4.955E+00
  1.452E-02  1.888E-02  4.830E+00  4.951E+00  8.854E-06  4.790E+00  4.907E+00  1.653E-06  4.834E+00  4.955E+00
  1.508E-02  1.941E-02  4.822E+00  4.942E+00  9.016E-06  4.789E+00  4.906E+00  1.654E-06  4.834E+00  4.955E+00
  1.610E-02  1.793E-02  4.835E+00  4.958E+00  8.660E-06  4.792E+00  4.909E+00  1.580E-06  4.838E+00  4.959E+00
  1.701E-02  1.861E-02  4.825E+00  4.947E+00  8.875E-06  4.791E+00  4.908E+00  1.580E-06  4.838E+00  4.959E+00
  1.829E-02  1.853E-02  4.823E+00  4.945E+00  8.857E-06  4.792E+00  4.909E+00  1.541E-06  4.839E+00  4.961E+00
  1.939E-02  1.806E-02  4.826E+00  4.948E+00  8.722E-06  4.794E+00  4.911E+00  1.481E-06  4.842E+00  4.964E+00
  2.051E-02  1.882E-02  4.815E+00  4.935E+00  8.971E-06  4.793E+00  4.910E+00  1.481E-06  4.842E+00  4.964E+00
  2.107E-02  1.939E-02  4.807E+00  4.927E+00  9.156E-06  4.793E+00  4.909E+00  1.481E-06  4.842E+00  4.964E+00
  2.219E-02  1.874E-02  4.815E+00  4.936E+00  8.976E-06  4.795E+00  4.912E+00  1.432E-06  4.845E+00  4.967E+00
  2.330E-02  1.828E-02  4.821E+00  4.943E+00  8.871E-06  4.797E+00  4.915E+00  1.382E-06  4.848E+00  4.971E+00
  2.440E-02  1.904E-02  4.811E+00  4.931E+00  9.131E-06  4.797E+00  4.914E+00  1.382E-06  4.848E+00  4.971E+00
  2.550E-02  1.980E-02  4.801E+00  4.920E+00  9.395E-06  4.795E+00  4.912E+00  1.382E-06  4.848E+00  4.971E+00
  2.605E-02  2.037E-02  4.794E+00  4.912E+00  9.593E-06  4.794E+00  4.911E+00  1.382E-06  4.848E+00  4.972E+00
  2.713E-02  1.961E-02  4.808E+00  4.928E+00  9.370E-06  4.798E+00  4.915E+00  1.343E-06  4.852E+00  4.975E+00
  2.804E-02  1.900E-02  4.826E+00  4.948E+00  8.963E-06  4.804E+00  4.922E+00  1.284E-06  4.857E+00  4.981E+00
  2.912E-02  1.989E-02  4.827E+00  4.948E+00  8.679E-06  4.806E+00  4.925E+00  1.240E-06  4.859E+00  4.984E+00
  3.043E-02  2.032E-02  4.831E+00  4.953E+00  8.543E-06  4.806E+00  4.924E+00  1.220E-06  4.861E+00  4.986E+00
  3.154E-02  2.061E-02  4.833E+00  4.956E+00  8.615E-06  4.804E+00  4.923E+00  1.214E-06  4.863E+00  4.988E+00
  3.210E-02  2.123E-02  4.825E+00  4.946E+00  8.863E-06  4.803E+00  4.922E+00  1.214E-06  4.863E+00  4.988E+00
  3.320E-02  2.039E-02  4.847E+00  4.971E+00  8.663E-06  4.806E+00  4.925E+00  1.224E-06  4.866E+00  4.992E+00
  3.429E-02  2.122E-02  4.835E+00  4.958E+00  9.001E-06  4.804E+00  4.922E+00  1.224E-06  4.866E+00  4.992E+00
  3.538E-02  2.203E-02  4.824E+00  4.946E+00  9.334E-06  4.802E+00  4.919E+00  1.224E-06  4.866E+00  4.992E+00
  3.647E-02  2.117E-02  4.853E+00  4.978E+00  9.216E-06  4.809E+00  4.928E+00  1.257E-06  4.871E+00  4.998E+00
  3.702E-02  2.177E-02  4.844E+00  4.968E+00  9.460E-06  4.807E+00  4.925E+00  1.257E-06  4.871E+00  4.998E+00
  3.811E-02  2.238E-02  4.837E+00  4.960E+00  9.704E-06  4.805E+00  4.923E+00  1.258E-06  4.871E+00  4.998E+00
  3.921E-02  2.319E-02  4.827E+00  4.949E+00  1.003E-05  4.802E+00  4.920E+00  1.258E-06  4.871E+00  4.998E+00
  4.031E-02  2.271E-02  4.859E+00  4.985E+00  1.001E-05  4.814E+00  4.934E+00  1.313E-06  4.878E+00  5.006E+00
  4.140E-02  2.354E-02  4.848E+00  4.973E+00  1.037E-05  4.811E+00  4.931E+00  1.314E-06  4.878E+00  5.006E+00
  4.248E-02  2.436E-02  4.838E+00  4.961E+00  1.072E-05  4.809E+00  4.928E+00  1.314E-06  4.878E+00  5.006E+00
  4.302E-02  2.498E-02  4.831E+00  4.953E+00  1.100E-05  4.808E+00  4.927E+00  1.314E-06  4.878E+00  5.006E+00
  4.410E-02  2.559E-02  4.824E+00  4.946E+00  1.127E-05  4.807E+00  4.925E+00  1.314E-06  4.878E+00  5.006E+00
  4.519E-02  2.508E-02  4.869E+00  4.996E+00  1.141E-05  4.820E+00  4.941E+00  1.429E-06  4.884E+00  5.012E+00
  4.628E-02  2.595E-02  4.859E+00  4.985E+00  1.178E-05  4.819E+00  4.939E+00  1.429E-06  4.884E+00  5.013E+00
  4.705E-02  2.663E-02  4.870E+00  4.998E+00  1.166E-05  4.826E+00  4.948E+00  1.483E-06  4.885E+00  5.014E+00
  4.819E-02  2.747E-02  4.867E+00  4.994E+00  1.182E-05  4.830E+00  4.953E+00  1.503E-06  4.885E+00  5.014E+00
  4.945E-02  2.816E-02  4.884E+00  5.013E+00  1.200E-05  4.835E+00  4.958E+00  1.557E-06  4.889E+00  5.019E+00
  5.053E-02  2.897E-02  4.883E+00  5.013E+00  1.231E-05  4.835E+00  4.958E+00  1.578E-06  4.891E+00  5.020E+00
  5.107E-02  2.958E-02  4.876E+00  5.006E+00  1.257E-05  4.835E+00  4.958E+00  1.579E-06  4.891E+00  5.020E+00
  5.214E-02  2.961E-02  4.896E+00  5.028E+00  1.262E-05  4.839E+00  4.963E+00  1.621E-06  4.894E+00  5.024E+00
  5.322E-02  2.987E-02  4.914E+00  5.047E+00  1.280E-05  4.842E+00  4.966E+00  1.663E-06  4.897E+00  5.027E+00
  5.430E-02  3.073E-02  4.903E+00  5.036E+00  1.320E-05  4.839E+00  4.963E+00  1.663E-06  4.897E+00  5.027E+00
  5.539E-02  3.162E-02  4.894E+00  5.025E+00  1.362E-05  4.837E+00  4.960E+00  1.663E-06  4.897E+00  5.027E+00
  5.648E-02  3.159E-02  4.934E+00  5.070E+00  1.376E-05  4.846E+00  4.971E+00  1.791E-06  4.900E+00  5.032E+00
  5.702E-02  3.226E-02  4.927E+00  5.062E+00  1.405E-05  4.845E+00  4.970E+00  1.791E-06  4.900E+00  5.032E+00
  5.811E-02  3.284E-02  4.920E+00  5.055E+00  1.431E-05  4.844E+00  4.968E+00  1.788E-06  4.900E+00  5.031E+00
  5.918E-02  3.359E-02  4.912E+00  5.045E+00  1.465E-05  4.843E+00  4.968E+00  1.784E-06  4.899E+00  5.030E+00
  6.026E-02  3.433E-02  4.904E+00  5.036E+00  1.499E-05  4.843E+00  4.968E+00  1.779E-06  4.898E+00  5.028E+00
  6.135E-02  3.422E-02  4.953E+00  5.092E+00  1.498E-05  4.853E+00  4.979E+00  1.895E-06  4.909E+00  5.042E+00
  6.243E-02  3.486E-02  4.940E+00  5.078E+00  1.532E-05  4.848E+00  4.973E+00  1.895E-06  4.910E+00  5.042E+00
  6.352E-02  3.560E-02  4.930E+00  5.067E+00  1.568E-05  4.844E+00  4.969E+00  1.895E-06  4.910E+00  5.043E+00
  6.406E-02  3.621E-02  4.924E+00  5.060E+00  1.596E-05  4.842E+00  4.966E+00  1.895E-06  4.910E+00  5.043E+00
  6.515E-02  3.685E-02  4.919E+00  5.055E+00  1.626E-05  4.841E+00  4.965E+00  1.894E-06  4.910E+00  5.043E+00
  6.622E-02  3.773E-02  4.948E+00  5.087E+00  1.675E-05  4.851E+00  4.976E+00  1.978E-06  4.915E+00  5.048E+00
  6.729E-02  3.865E-02  4.979E+00  5.121E+00  1.723E-05  4.859E+00  4.986E+00  2.060E-06  4.918E+00  5.052E+00
  6.836E-02  3.957E-02  4.970E+00  5.110E+00  1.765E-05  4.857E+00  4.983E+00  2.060E-06  4.918E+00  5.052E+00
  6.943E-02  4.042E-02  4.957E+00  5.095E+00  1.808E-05  4.854E+00  4.980E+00  2.060E-06  4.918E+00  5.052E+00
  7.050E-02  4.131E-02  4.944E+00  5.080E+00  1.855E-05  4.852E+00  4.977E+00  2.060E-06  4.918E+00  5.052E+00
  7.104E-02  4.210E-02  4.938E+00  5.072E+00  1.903E-05  4.850E+00  4.975E+00  2.060E-06  4.918E+00  5.052E+00
  7.212E-02  4.304E-02  5.003E+00  5.148E+00  1.847E-05  4.871E+00  5.000E+00  2.186E-06  4.933E+00  5.069E+00
  7.320E-02  4.425E-02  4.994E+00  5.138E+00  1.904E-05  4.869E+00  4.997E+00  2.186E-06  4.933E+00  5.069E+00
  7.427E-02  4.544E-02  4.985E+00  5.127E+00  1.979E-05  4.866E+00  4.994E+00  2.186E-06  4.933E+00  5.069E+00
  7.535E-02  4.661E-02  4.976E+00  5.118E+00  2.068E-05  4.864E+00  4.991E+00  2.186E-06  4.933E+00  5.069E+00
  7.642E-02  4.775E-02  4.967E+00  5.108E+00  2.173E-05  4.862E+00  4.988E+00  2.186E-06  4.933E+00  5.070E+00
  7.749E-02  4.916E-02  5.026E+00  5.174E+00  1.977E-05  4.881E+00  5.012E+00  2.350E-06  4.946E+00  5.085E+00
  7.803E-02  4.999E-02  5.018E+00  5.165E+00  2.055E-05  4.878E+00  5.008E+00  2.350E-06  4.946E+00  5.084E+00
  7.910E-02  5.084E-02  5.011E+00  5.157E+00  2.144E-05  4.876E+00  5.006E+00  2.349E-06  4.945E+00  5.084E+00
  8.019E-02  5.198E-02  5.001E+00  5.146E+00  2.277E-05  4.874E+00  5.003E+00  2.348E-06  4.944E+00  5.082E+00
  8.127E-02  5.314E-02  4.991E+00  5.136E+00  2.425E-05  4.872E+00  5.000E+00  2.347E-06  4.943E+00  5.081E+00
  8.235E-02  5.501E-02  5.018E+00  5.165E+00  2.287E-05  4.882E+00  5.012E+00  2.409E-06  4.952E+00  5.091E+00
  8.310E-02  5.667E-02  5.045E+00  5.195E+00  2.119E-05  4.894E+00  5.027E+00  2.471E-06  4.960E+00  5.101E+00
  8.402E-02  5.890E-02  5.049E+00  5.200E+00  2.143E-05  4.898E+00  5.031E+00  2.490E-06  4.965E+00  5.107E+00
  8.505E-02  6.152E-02  5.057E+00  5.209E+00  2.146E-05  4.901E+00  5.035E+00  2.527E-06  4.971E+00  5.114E+00
  8.647E-02  6.348E-02  5.064E+00  5.216E+00  2.179E-05  4.901E+00  5.035E+00  2.558E-06  4.973E+00  5.117E+00
  8.700E-02  6.489E-02  5.077E+00  5.231E+00  2.098E-05  4.903E+00  5.038E+00  2.595E-06  4.976E+00  5.120E+00
  8.808E-02  6.574E-02  5.071E+00  5.224E+00  2.233E-05  4.899E+00  5.032E+00  2.595E-06  4.976E+00  5.120E+00
  8.916E-02  6.691E-02  5.084E+00  5.239E+00  2.166E-05  4.902E+00  5.036E+00  2.625E-06  4.979E+00  5.123E+00
  9.024E-02  6.805E-02  5.096E+00  5.252E+00  2.107E-05  4.906E+00  5.041E+00  2.655E-06  4.981E+00  5.126E+00
  9.131E-02  6.914E-02  5.087E+00  5.242E+00  2.276E-05  4.901E+00  5.035E+00  2.655E-06  4.981E+00  5.126E+00
  9.238E-02  7.020E-02  5.078E+00  5.233E+00  2.432E-05  4.898E+00  5.031E+00  2.655E-06  4.981E+00  5.125E+00
  9.344E-02  7.164E-02  5.121E+00  5.280E+00  2.061E-05  4.912E+00  5.048E+00  2.794E-06  4.988E+00  5.133E+00
  9.451E-02  7.277E-02  5.113E+00  5.271E+00  2.228E-05  4.907E+00  5.042E+00  2.794E-06  4.988E+00  5.133E+00
  9.505E-02  7.363E-02  5.107E+00  5.265E+00  2.349E-05  4.904E+00  5.038E+00  2.794E-06  4.988E+00  5.133E+00
  9.612E-02  7.448E-02  5.101E+00  5.258E+00  2.466E-05  4.901E+00  5.034E+00  2.794E-06  4.988E+00  5.133E+00
  9.720E-02  7.561E-02  5.093E+00  5.250E+00  2.617E-05  4.897E+00  5.029E+00  2.794E-06  4.988E+00  5.133E+00
  9.828E-02  7.874E-02  5.145E+00  5.306E+00  2.157E-05  4.920E+00  5.058E+00  2.936E-06  5.004E+00  5.152E+00
  9.935E-02  7.985E-02  5.137E+00  5.298E+00  2.315E-05  4.915E+00  5.051E+00  2.936E-06  5.004E+00  5.152E+00
  1.004E-01  8.098E-02  5.129E+00  5.289E+00  2.468E-05  4.910E+00  5.045E+00  2.935E-06  5.004E+00  5.152E+00
  1.015E-01  8.208E-02  5.121E+00  5.281E+00  2.616E-05  4.906E+00  5.040E+00  2.935E-06  5.003E+00  5.152E+00
  1.020E-01  8.290E-02  5.116E+00  5.275E+00  2.728E-05  4.903E+00  5.036E+00  2.935E-06  5.003E+00  5.152E+00
  1.031E-01  8.583E-02  5.143E+00  5.304E+00  2.547E-05  4.915E+00  5.051E+00  3.037E-06  5.009E+00  5.157E+00
  1.042E-01  8.905E-02  5.166E+00  5.330E+00  2.402E-05  4.927E+00  5.066E+00  3.139E-06  5.013E+00  5.162E+00
  1.052E-01  9.007E-02  5.159E+00  5.322E+00  2.553E-05  4.922E+00  5.060E+00  3.139E-06  5.013E+00  5.162E+00
  1.063E-01  9.115E-02  5.151E+00  5.314E+00  2.706E-05  4.917E+00  5.054E+00  3.139E-06  5.013E+00  5.162E+00
  1.074E-01  9.222E-02  5.144E+00  5.306E+00  2.861E-05  4.913E+00  5.048E+00  3.139E-06  5.013E+00  5.162E+00
  1.085E-01  9.646E-02  5.168E+00  5.333E+00  2.738E-05  4.923E+00  5.061E+00  3.268E-06  5.021E+00  5.171E+00
  1.095E-01  1.007E-01  5.191E+00  5.358E+00  2.613E-05  4.935E+00  5.075E+00  3.397E-06  5.028E+00  5.180E+00
  1.101E-01  1.015E-01  5.186E+00  5.352E+00  2.726E-05  4.931E+00  5.070E+00  3.397E-06  5.028E+00  5.180E+00
  1.111E-01  1.023E-01  5.181E+00  5.347E+00  2.839E-05  4.927E+00  5.065E+00  3.397E-06  5.028E+00  5.180E+00
  1.122E-01  1.033E-01  5.174E+00  5.339E+00  2.989E-05  4.922E+00  5.060E+00  3.397E-06  5.028E+00  5.180E+00
  1.133E-01  1.044E-01  5.168E+00  5.333E+00  3.138E-05  4.918E+00  5.054E+00  3.396E-06  5.028E+00  5.180E+00
  1.143E-01  1.142E-01  5.224E+00  5.394E+00  2.753E-05  4.950E+00  5.093E+00  3.667E-06  5.040E+00  5.195E+00
  1.154E-01  1.152E-01  5.218E+00  5.388E+00  2.899E-05  4.944E+00  5.085E+00  3.667E-06  5.040E+00  5.195E+00
  1.165E-01  1.162E-01  5.211E+00  5.381E+00  3.042E-05  4.938E+00  5.079E+00  3.666E-06  5.040E+00  5.195E+00
  1.170E-01  1.170E-01  5.207E+00  5.376E+00  3.157E-05  4.935E+00  5.074E+00  3.666E-06  5.040E+00  5.194E+00
  1.181E-01  1.178E-01  5.202E+00  5.371E+00  3.277E-05  4.931E+00  5.070E+00  3.666E-06  5.040E+00  5.194E+00
  1.191E-01  1.243E-01  5.226E+00  5.397E+00  3.152E-05  4.943E+00  5.084E+00  3.779E-06  5.050E+00  5.205E+00
  1.202E-01  1.307E-01  5.247E+00  5.420E+00  3.023E-05  4.956E+00  5.100E+00  3.892E-06  5.058E+00  5.215E+00
  1.212E-01  1.317E-01  5.242E+00  5.414E+00  3.181E-05  4.950E+00  5.093E+00  3.892E-06  5.058E+00  5.215E+00
  1.223E-01  1.328E-01  5.236E+00  5.408E+00  3.339E-05  4.944E+00  5.086E+00  3.893E-06  5.058E+00  5.214E+00
  1.234E-01  1.338E-01  5.230E+00  5.402E+00  3.499E-05  4.939E+00  5.080E+00  3.893E-06  5.058E+00  5.214E+00
  1.244E-01  1.414E-01  5.256E+00  5.431E+00  3.374E-05  4.952E+00  5.095E+00  4.022E-06  5.065E+00  5.223E+00
  1.255E-01  1.490E-01  5.280E+00  5.457E+00  3.248E-05  4.966E+00  5.112E+00  4.152E-06  5.072E+00  5.231E+00
  1.262E-01  1.498E-01  5.276E+00  5.452E+00  3.379E-05  4.961E+00  5.106E+00  4.151E-06  5.072E+00  5.231E+00
  1.271E-01  1.598E-01  5.297E+00  5.476E+00  3.379E-05  4.975E+00  5.122E+00  4.273E-06  5.083E+00  5.243E+00
  1.281E-01  1.607E-01  5.293E+00  5.471E+00  3.536E-05  4.968E+00  5.114E+00  4.272E-06  5.083E+00  5.243E+00
  1.295E-01  1.695E-01  5.312E+00  5.492E+00  3.466E-05  4.980E+00  5.127E+00  4.383E-06  5.087E+00  5.249E+00
  1.305E-01  1.736E-01  5.316E+00  5.497E+00  3.551E-05  4.980E+00  5.127E+00  4.426E-06  5.089E+00  5.251E+00
  1.310E-01  1.744E-01  5.313E+00  5.493E+00  3.659E-05  4.975E+00  5.122E+00  4.426E-06  5.089E+00  5.251E+00
  1.321E-01  1.803E-01  5.331E+00  5.513E+00  3.536E-05  4.984E+00  5.132E+00  4.519E-06  5.094E+00  5.257E+00
  1.331E-01  1.865E-01  5.347E+00  5.530E+00  3.446E-05  4.991E+00  5.142E+00  4.612E-06  5.100E+00  5.263E+00
  1.341E-01  1.874E-01  5.342E+00  5.526E+00  3.573E-05  4.985E+00  5.135E+00  4.613E-06  5.100E+00  5.263E+00
  1.352E-01  1.883E-01  5.338E+00  5.521E+00  3.694E-05  4.980E+00  5.128E+00  4.613E-06  5.099E+00  5.263E+00
  1.362E-01  1.965E-01  5.363E+00  5.548E+00  3.598E-05  4.988E+00  5.138E+00  4.733E-06  5.104E+00  5.268E+00
  1.373E-01  2.046E-01  5.386E+00  5.573E+00  3.502E-05  4.997E+00  5.149E+00  4.852E-06  5.108E+00  5.273E+00
  1.383E-01  2.055E-01  5.382E+00  5.569E+00  3.613E-05  4.992E+00  5.142E+00  4.851E-06  5.108E+00  5.273E+00
  1.393E-01  2.063E-01  5.378E+00  5.565E+00  3.719E-05  4.987E+00  5.136E+00  4.850E-06  5.108E+00  5.273E+00
  1.403E-01  2.071E-01  5.374E+00  5.561E+00  3.821E-05  4.982E+00  5.131E+00  4.850E-06  5.108E+00  5.273E+00
  1.414E-01  2.184E-01  5.404E+00  5.594E+00  3.696E-05  4.997E+00  5.149E+00  4.994E-06  5.117E+00  5.284E+00
  1.424E-01  2.298E-01  5.431E+00  5.623E+00  3.566E-05  5.014E+00  5.168E+00  5.139E-06  5.127E+00  5.295E+00
  1.434E-01  2.306E-01  5.427E+00  5.619E+00  3.659E-05  5.008E+00  5.162E+00  5.138E-06  5.127E+00  5.295E+00
  1.444E-01  2.315E-01  5.423E+00  5.615E+00  3.773E-05  5.003E+00  5.155E+00  5.139E-06  5.126E+00  5.295E+00
  1.454E-01  2.324E-01  5.420E+00  5.611E+00  3.891E-05  4.997E+00  5.149E+00  5.141E-06  5.126E+00  5.295E+00
  1.465E-01  2.471E-01  5.453E+00  5.648E+00  3.828E-05  5.010E+00  5.164E+00  5.289E-06  5.134E+00  5.303E+00
  1.475E-01  2.619E-01  5.482E+00  5.680E+00  3.756E-05  5.024E+00  5.181E+00  5.437E-06  5.141E+00  5.311E+00
  1.485E-01  2.627E-01  5.479E+00  5.677E+00  3.868E-05  5.018E+00  5.174E+00  5.437E-06  5.140E+00  5.311E+00
  1.495E-01  2.635E-01  5.475E+00  5.673E+00  3.981E-05  5.013E+00  5.167E+00  5.437E-06  5.141E+00  5.311E+00
  1.505E-01  2.644E-01  5.472E+00  5.669E+00  4.098E-05  5.007E+00  5.161E+00  5.437E-06  5.141E+00  5.311E+00
  1.515E-01  2.831E-01  5.508E+00  5.709E+00  4.075E-05  5.021E+00  5.177E+00  5.648E-06  5.153E+00  5.326E+00
  1.525E-01  3.018E-01  5.540E+00  5.744E+00  4.049E-05  5.036E+00  5.195E+00  5.859E-06  5.165E+00  5.340E+00
  1.530E-01  3.023E-01  5.537E+00  5.741E+00  4.130E-05  5.031E+00  5.189E+00  5.857E-06  5.165E+00  5.340E+00
  1.540E-01  3.028E-01  5.535E+00  5.739E+00  4.211E-05  5.027E+00  5.184E+00  5.857E-06  5.165E+00  5.340E+00
  1.550E-01  3.035E-01  5.532E+00  5.736E+00  4.315E-05  5.021E+00  5.178E+00  5.855E-06  5.165E+00  5.340E+00
  1.565E-01  3.191E-01  5.555E+00  5.761E+00  4.365E-05  5.028E+00  5.185E+00  5.992E-06  5.170E+00  5.346E+00
  1.575E-01  3.493E-01  5.600E+00  5.810E+00  4.324E-05  5.048E+00  5.209E+00  6.267E-06  5.180E+00  5.358E+00
  1.585E-01  3.500E-01  5.596E+00  5.807E+00  4.429E-05  5.042E+00  5.202E+00  6.268E-06  5.181E+00  5.358E+00
  1.594E-01  3.508E-01  5.593E+00  5.804E+00  4.535E-05  5.037E+00  5.196E+00  6.269E-06  5.181E+00  5.359E+00
  1.604E-01  3.515E-01  5.590E+00  5.801E+00  4.641E-05  5.032E+00  5.191E+00  6.269E-06  5.181E+00  5.359E+00
  1.614E-01  3.790E-01  5.631E+00  5.845E+00  4.633E-05  5.046E+00  5.206E+00  6.512E-06  5.191E+00  5.371E+00
  1.623E-01  4.066E-01  5.667E+00  5.884E+00  4.622E-05  5.059E+00  5.223E+00  6.754E-06  5.201E+00  5.382E+00
  1.633E-01  4.072E-01  5.665E+00  5.882E+00  4.723E-05  5.054E+00  5.216E+00  6.753E-06  5.201E+00  5.382E+00
  1.643E-01  4.078E-01  5.662E+00  5.879E+00  4.823E-05  5.048E+00  5.210E+00  6.751E-06  5.201E+00  5.382E+00
  1.652E-01  4.084E-01  5.660E+00  5.877E+00  4.920E-05  5.044E+00  5.204E+00  6.750E-06  5.201E+00  5.382E+00
  1.662E-01  4.410E-01  5.700E+00  5.921E+00  4.905E-05  5.060E+00  5.224E+00  6.934E-06  5.216E+00  5.399E+00
  1.671E-01  4.735E-01  5.735E+00  5.959E+00  4.889E-05  5.078E+00  5.245E+00  7.119E-06  5.230E+00  5.415E+00
  1.681E-01  4.743E-01  5.733E+00  5.956E+00  4.989E-05  5.072E+00  5.239E+00  7.121E-06  5.230E+00  5.415E+00
  1.690E-01  4.751E-01  5.730E+00  5.954E+00  5.088E-05  5.068E+00  5.233E+00  7.123E-06  5.230E+00  5.415E+00
  1.705E-01  4.760E-01  5.727E+00  5.951E+00  5.209E-05  5.062E+00  5.227E+00  7.124E-06  5.230E+00  5.415E+00
  1.714E-01  5.477E-01  5.799E+00  6.028E+00  5.147E-05  5.104E+00  5.276E+00  7.603E-06  5.248E+00  5.437E+00
  1.723E-01  5.483E-01  5.797E+00  6.026E+00  5.237E-05  5.099E+00  5.270E+00  7.603E-06  5.248E+00  5.437E+00
  1.733E-01  5.489E-01  5.795E+00  6.024E+00  5.323E-05  5.094E+00  5.264E+00  7.603E-06  5.248E+00  5.437E+00
  1.742E-01  5.495E-01  5.793E+00  6.023E+00  5.408E-05  5.090E+00  5.259E+00  7.601E-06  5.248E+00  5.437E+00
  1.751E-01  5.500E-01  5.791E+00  6.021E+00  5.488E-05  5.086E+00  5.254E+00  7.599E-06  5.248E+00  5.437E+00
  1.761E-01  6.355E-01  5.867E+00  6.103E+00  5.496E-05  5.116E+00  5.290E+00  8.103E-06  5.270E+00  5.464E+00
  1.770E-01  6.359E-01  5.865E+00  6.101E+00  5.568E-05  5.111E+00  5.284E+00  8.099E-06  5.270E+00  5.464E+00
  1.784E-01  6.365E-01  5.863E+00  6.099E+00  5.660E-05  5.106E+00  5.278E+00  8.097E-06  5.270E+00  5.464E+00
  1.793E-01  6.375E-01  5.861E+00  6.097E+00  5.778E-05  5.100E+00  5.272E+00  8.099E-06  5.270E+00  5.464E+00
  1.802E-01  6.868E-01  5.901E+00  6.141E+00  5.874E-05  5.116E+00  5.290E+00  8.404E-06  5.283E+00  5.479E+00
  1.811E-01  7.358E-01  5.937E+00  6.180E+00  5.964E-05  5.131E+00  5.307E+00  8.709E-06  5.295E+00  5.493E+00
  1.821E-01  7.366E-01  5.935E+00  6.178E+00  6.053E-05  5.127E+00  5.302E+00  8.712E-06  5.295E+00  5.493E+00
  1.834E-01  7.373E-01  5.933E+00  6.176E+00  6.164E-05  5.121E+00  5.296E+00  8.712E-06  5.295E+00  5.493E+00
  1.843E-01  7.381E-01  5.931E+00  6.174E+00  6.274E-05  5.115E+00  5.289E+00  8.712E-06  5.295E+00  5.493E+00
  1.852E-01  8.454E-01  6.003E+00  6.252E+00  6.327E-05  5.156E+00  5.338E+00  9.175E-06  5.319E+00  5.520E+00
  1.861E-01  8.457E-01  6.001E+00  6.250E+00  6.407E-05  5.152E+00  5.332E+00  9.174E-06  5.319E+00  5.520E+00
  1.870E-01  8.460E-01  6.000E+00  6.249E+00  6.484E-05  5.147E+00  5.327E+00  9.169E-06  5.319E+00  5.521E+00
  1.884E-01  8.463E-01  5.999E+00  6.248E+00  6.577E-05  5.142E+00  5.321E+00  9.167E-06  5.319E+00  5.520E+00
  1.893E-01  9.098E-01  6.044E+00  6.297E+00  6.682E-05  5.156E+00  5.338E+00  9.448E-06  5.333E+00  5.537E+00
  1.902E-01  9.737E-01  6.084E+00  6.341E+00  6.775E-05  5.171E+00  5.355E+00  9.734E-06  5.347E+00  5.553E+00
  1.911E-01  9.744E-01  6.083E+00  6.339E+00  6.858E-05  5.167E+00  5.350E+00  9.738E-06  5.346E+00  5.552E+00
  1.921E-01  1.058E+00  6.119E+00  6.379E+00  7.210E-05  5.189E+00  5.375E+00  9.977E-06  5.363E+00  5.573E+00
  1.931E-01  1.059E+00  6.117E+00  6.378E+00  7.307E-05  5.184E+00  5.369E+00  9.981E-06  5.363E+00  5.573E+00
  1.944E-01  1.132E+00  6.160E+00  6.423E+00  7.386E-05  5.194E+00  5.381E+00  1.023E-05  5.376E+00  5.588E+00
  1.952E-01  1.166E+00  6.177E+00  6.442E+00  7.461E-05  5.197E+00  5.384E+00  1.034E-05  5.381E+00  5.594E+00
