--------------------------------------------------------------------------------------------------------------------
Run:              gra6e12n20_ at radius R =  500.00000 km (Liebendoerfer et al. 2001, (astro-ph/0103024)
#time slices, #energy groups
   270            12
--------------------------------------------------------------------------------------------------------------------
 t:  time after bounce [s]
 E:  group energy [MeV]
 dE: group size [MeV]
 Lx: number luminosity/dE [1/MeV/s]
     Lx = 4piR^2*lapsefunction * 4pic E^2/(hc)^3 * Gx
     Gx = first angular moment of neutrino
          distribution function for comoving observers
 Ex: group energy at infinity [MeV]
 x:  e    ... electron neutrino
     ebar ... electron anti neutrino
     m    ... mu or tau neutrino
     mbar ... mu or tau anti neutrino
 total luminosities at infinity:
 number = sum_{groups} Lx*dE
 energy = sum_{groups} Lx*Ex*dE
        ~ sum_{groups} Lx*E*dE
--------------------------------------------------------------------------------------------------------------------
t               E         dE        Le        Lebar     Lm        Lmbar     Ee        Eebar     Em        Embar
 0.191816661E-01 0.725E+01 0.267E+01 0.530E+57 0.666E+56 0.432E+56 0.358E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.191816661E-01 0.105E+02 0.387E+01 0.455E+57 0.561E+56 0.471E+56 0.411E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.191816661E-01 0.153E+02 0.562E+01 0.181E+57 0.260E+56 0.381E+56 0.356E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.191816661E-01 0.222E+02 0.815E+01 0.339E+56 0.575E+55 0.205E+56 0.215E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.191816661E-01 0.322E+02 0.118E+02 0.420E+55 0.727E+54 0.699E+55 0.880E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.191816661E-01 0.467E+02 0.172E+02 0.476E+54 0.689E+53 0.177E+55 0.275E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.191816661E-01 0.677E+02 0.249E+02 0.567E+53 0.519E+52 0.434E+54 0.783E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.191816661E-01 0.982E+02 0.361E+02 0.698E+52 0.270E+51 0.110E+54 0.211E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.191816661E-01 0.143E+03 0.524E+02 0.781E+51 0.837E+49 0.236E+53 0.455E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.191816661E-01 0.207E+03 0.761E+02 0.682E+50 0.155E+48 0.359E+52 0.688E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.191816661E-01 0.300E+03 0.110E+03 0.484E+49 0.179E+46 0.455E+51 0.930E+51 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.199619057E-01 0.500E+01 0.184E+01 0.487E+57 0.686E+56 0.402E+56 0.302E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.199619057E-01 0.725E+01 0.267E+01 0.520E+57 0.703E+56 0.431E+56 0.353E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.199619057E-01 0.105E+02 0.387E+01 0.441E+57 0.600E+56 0.471E+56 0.407E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.199619057E-01 0.153E+02 0.562E+01 0.173E+57 0.283E+56 0.384E+56 0.356E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.199619057E-01 0.222E+02 0.815E+01 0.317E+56 0.636E+55 0.209E+56 0.218E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.199619057E-01 0.322E+02 0.118E+02 0.387E+55 0.805E+54 0.714E+55 0.909E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.199619057E-01 0.467E+02 0.172E+02 0.431E+54 0.759E+53 0.178E+55 0.287E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.199619057E-01 0.677E+02 0.249E+02 0.507E+53 0.573E+52 0.432E+54 0.821E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.199619057E-01 0.982E+02 0.361E+02 0.628E+52 0.305E+51 0.111E+54 0.225E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.199619057E-01 0.143E+03 0.524E+02 0.726E+51 0.982E+49 0.248E+53 0.505E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.199619057E-01 0.207E+03 0.761E+02 0.669E+50 0.189E+48 0.404E+52 0.824E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.199619057E-01 0.300E+03 0.110E+03 0.508E+49 0.228E+46 0.569E+51 0.127E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.207698133E-01 0.500E+01 0.184E+01 0.478E+57 0.712E+56 0.410E+56 0.302E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.207698133E-01 0.725E+01 0.267E+01 0.509E+57 0.739E+56 0.438E+56 0.354E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.207698133E-01 0.105E+02 0.387E+01 0.427E+57 0.640E+56 0.475E+56 0.407E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.207698133E-01 0.153E+02 0.562E+01 0.164E+57 0.307E+56 0.385E+56 0.355E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.207698133E-01 0.222E+02 0.815E+01 0.296E+56 0.701E+55 0.209E+56 0.219E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.207698133E-01 0.322E+02 0.118E+02 0.355E+55 0.891E+54 0.715E+55 0.924E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.207698133E-01 0.467E+02 0.172E+02 0.389E+54 0.841E+53 0.178E+55 0.296E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.207698133E-01 0.677E+02 0.249E+02 0.453E+53 0.637E+52 0.428E+54 0.858E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.207698133E-01 0.982E+02 0.361E+02 0.562E+52 0.346E+51 0.111E+54 0.239E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.207698133E-01 0.143E+03 0.524E+02 0.669E+51 0.115E+50 0.257E+53 0.559E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.207698133E-01 0.207E+03 0.761E+02 0.649E+50 0.230E+48 0.450E+52 0.983E+52 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.207698133E-01 0.300E+03 0.110E+03 0.526E+49 0.287E+46 0.706E+51 0.173E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.215308998E-01 0.500E+01 0.184E+01 0.468E+57 0.732E+56 0.418E+56 0.301E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.215308998E-01 0.725E+01 0.267E+01 0.498E+57 0.770E+56 0.446E+56 0.357E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.215308998E-01 0.105E+02 0.387E+01 0.412E+57 0.674E+56 0.483E+56 0.410E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.215308998E-01 0.153E+02 0.562E+01 0.155E+57 0.327E+56 0.389E+56 0.358E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.215308998E-01 0.222E+02 0.815E+01 0.274E+56 0.753E+55 0.210E+56 0.220E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.215308998E-01 0.322E+02 0.118E+02 0.325E+55 0.960E+54 0.711E+55 0.935E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.215308998E-01 0.467E+02 0.172E+02 0.352E+54 0.908E+53 0.175E+55 0.302E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.215308998E-01 0.677E+02 0.249E+02 0.405E+53 0.694E+52 0.418E+54 0.884E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.215308998E-01 0.982E+02 0.361E+02 0.504E+52 0.386E+51 0.109E+54 0.251E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.215308998E-01 0.143E+03 0.524E+02 0.615E+51 0.132E+50 0.263E+53 0.609E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.215308998E-01 0.207E+03 0.761E+02 0.624E+50 0.273E+48 0.491E+52 0.115E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.215308998E-01 0.300E+03 0.110E+03 0.538E+49 0.353E+46 0.852E+51 0.231E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.222505619E-01 0.500E+01 0.184E+01 0.460E+57 0.749E+56 0.425E+56 0.302E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.222505619E-01 0.725E+01 0.267E+01 0.489E+57 0.798E+56 0.453E+56 0.359E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.222505619E-01 0.105E+02 0.387E+01 0.400E+57 0.706E+56 0.488E+56 0.412E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.222505619E-01 0.153E+02 0.562E+01 0.148E+57 0.347E+56 0.391E+56 0.359E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.222505619E-01 0.222E+02 0.815E+01 0.258E+56 0.810E+55 0.210E+56 0.221E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.222505619E-01 0.322E+02 0.118E+02 0.300E+55 0.103E+55 0.708E+55 0.942E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.222505619E-01 0.467E+02 0.172E+02 0.319E+54 0.974E+53 0.172E+55 0.307E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.222505619E-01 0.677E+02 0.249E+02 0.364E+53 0.748E+52 0.408E+54 0.906E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.222505619E-01 0.982E+02 0.361E+02 0.454E+52 0.423E+51 0.107E+54 0.261E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.222505619E-01 0.143E+03 0.524E+02 0.566E+51 0.150E+50 0.266E+53 0.655E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.222505619E-01 0.207E+03 0.761E+02 0.598E+50 0.319E+48 0.527E+52 0.132E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.222505619E-01 0.300E+03 0.110E+03 0.544E+49 0.426E+46 0.101E+52 0.303E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.229535820E-01 0.500E+01 0.184E+01 0.452E+57 0.766E+56 0.438E+56 0.306E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.229535820E-01 0.725E+01 0.267E+01 0.480E+57 0.821E+56 0.468E+56 0.367E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.229535820E-01 0.105E+02 0.387E+01 0.389E+57 0.728E+56 0.501E+56 0.420E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.229535820E-01 0.153E+02 0.562E+01 0.142E+57 0.359E+56 0.397E+56 0.363E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.229535820E-01 0.222E+02 0.815E+01 0.243E+56 0.841E+55 0.209E+56 0.222E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.229535820E-01 0.322E+02 0.118E+02 0.279E+55 0.107E+55 0.696E+55 0.945E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.229535820E-01 0.467E+02 0.172E+02 0.292E+54 0.102E+54 0.167E+55 0.310E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.229535820E-01 0.677E+02 0.249E+02 0.328E+53 0.792E+52 0.394E+54 0.921E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.229535820E-01 0.982E+02 0.361E+02 0.409E+52 0.459E+51 0.104E+54 0.270E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.229535820E-01 0.143E+03 0.524E+02 0.519E+51 0.168E+50 0.266E+53 0.698E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.229535820E-01 0.207E+03 0.761E+02 0.569E+50 0.369E+48 0.558E+52 0.151E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.229535820E-01 0.300E+03 0.110E+03 0.546E+49 0.508E+46 0.117E+52 0.391E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.236493667E-01 0.500E+01 0.184E+01 0.445E+57 0.783E+56 0.447E+56 0.308E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.236493667E-01 0.725E+01 0.267E+01 0.472E+57 0.844E+56 0.480E+56 0.374E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.236493667E-01 0.105E+02 0.387E+01 0.379E+57 0.752E+56 0.517E+56 0.431E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.236493667E-01 0.153E+02 0.562E+01 0.136E+57 0.372E+56 0.411E+56 0.374E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.236493667E-01 0.222E+02 0.815E+01 0.231E+56 0.871E+55 0.215E+56 0.228E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.236493667E-01 0.322E+02 0.118E+02 0.260E+55 0.111E+55 0.700E+55 0.967E+55 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.236493667E-01 0.467E+02 0.172E+02 0.267E+54 0.105E+54 0.164E+55 0.315E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.236493667E-01 0.677E+02 0.249E+02 0.296E+53 0.825E+52 0.380E+54 0.937E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.236493667E-01 0.982E+02 0.361E+02 0.368E+52 0.490E+51 0.100E+54 0.277E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.236493667E-01 0.143E+03 0.524E+02 0.475E+51 0.185E+50 0.264E+53 0.739E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.236493667E-01 0.207E+03 0.761E+02 0.539E+50 0.421E+48 0.585E+52 0.170E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.236493667E-01 0.300E+03 0.110E+03 0.544E+49 0.598E+46 0.134E+52 0.500E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.243599394E-01 0.500E+01 0.184E+01 0.439E+57 0.802E+56 0.454E+56 0.311E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.243599394E-01 0.725E+01 0.267E+01 0.466E+57 0.872E+56 0.491E+56 0.380E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.243599394E-01 0.105E+02 0.387E+01 0.371E+57 0.783E+56 0.532E+56 0.441E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.243599394E-01 0.153E+02 0.562E+01 0.132E+57 0.391E+56 0.425E+56 0.385E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.243599394E-01 0.222E+02 0.815E+01 0.220E+56 0.923E+55 0.223E+56 0.236E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.243599394E-01 0.322E+02 0.118E+02 0.244E+55 0.117E+55 0.718E+55 0.100E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.243599394E-01 0.467E+02 0.172E+02 0.246E+54 0.110E+54 0.164E+55 0.324E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.243599394E-01 0.677E+02 0.249E+02 0.268E+53 0.861E+52 0.369E+54 0.960E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.243599394E-01 0.982E+02 0.361E+02 0.330E+52 0.519E+51 0.966E+53 0.285E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.243599394E-01 0.143E+03 0.524E+02 0.432E+51 0.202E+50 0.260E+53 0.779E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.243599394E-01 0.207E+03 0.761E+02 0.508E+50 0.476E+48 0.608E+52 0.191E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.243599394E-01 0.300E+03 0.110E+03 0.538E+49 0.699E+46 0.153E+52 0.639E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.250686688E-01 0.500E+01 0.184E+01 0.433E+57 0.817E+56 0.454E+56 0.308E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.250686688E-01 0.725E+01 0.267E+01 0.460E+57 0.897E+56 0.494E+56 0.380E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.250686688E-01 0.105E+02 0.387E+01 0.363E+57 0.812E+56 0.538E+56 0.443E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.250686688E-01 0.153E+02 0.562E+01 0.127E+57 0.409E+56 0.432E+56 0.390E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.250686688E-01 0.222E+02 0.815E+01 0.210E+56 0.973E+55 0.228E+56 0.241E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.250686688E-01 0.322E+02 0.118E+02 0.229E+55 0.123E+55 0.731E+55 0.103E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.250686688E-01 0.467E+02 0.172E+02 0.227E+54 0.115E+54 0.164E+55 0.333E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.250686688E-01 0.677E+02 0.249E+02 0.243E+53 0.899E+52 0.359E+54 0.984E+54 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.250686688E-01 0.982E+02 0.361E+02 0.297E+52 0.547E+51 0.929E+53 0.293E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.250686688E-01 0.143E+03 0.524E+02 0.392E+51 0.219E+50 0.254E+53 0.818E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.250686688E-01 0.207E+03 0.761E+02 0.475E+50 0.532E+48 0.625E+52 0.213E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.250686688E-01 0.300E+03 0.110E+03 0.529E+49 0.808E+46 0.172E+52 0.810E+52 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.257401605E-01 0.500E+01 0.184E+01 0.427E+57 0.829E+56 0.452E+56 0.304E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.257401605E-01 0.725E+01 0.267E+01 0.454E+57 0.918E+56 0.493E+56 0.378E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.257401605E-01 0.105E+02 0.387E+01 0.356E+57 0.837E+56 0.540E+56 0.443E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.257401605E-01 0.153E+02 0.562E+01 0.123E+57 0.425E+56 0.436E+56 0.392E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.257401605E-01 0.222E+02 0.815E+01 0.200E+56 0.102E+56 0.231E+56 0.244E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.257401605E-01 0.322E+02 0.118E+02 0.216E+55 0.129E+55 0.740E+55 0.104E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.257401605E-01 0.467E+02 0.172E+02 0.211E+54 0.120E+54 0.164E+55 0.340E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.257401605E-01 0.677E+02 0.249E+02 0.222E+53 0.933E+52 0.351E+54 0.101E+55 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.257401605E-01 0.982E+02 0.361E+02 0.268E+52 0.574E+51 0.894E+53 0.301E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.257401605E-01 0.143E+03 0.524E+02 0.357E+51 0.235E+50 0.247E+53 0.855E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.257401605E-01 0.207E+03 0.761E+02 0.445E+50 0.587E+48 0.636E+52 0.235E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.257401605E-01 0.300E+03 0.110E+03 0.518E+49 0.919E+46 0.191E+52 0.101E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.264762679E-01 0.500E+01 0.184E+01 0.421E+57 0.839E+56 0.450E+56 0.300E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.264762679E-01 0.725E+01 0.267E+01 0.448E+57 0.938E+56 0.493E+56 0.376E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.264762679E-01 0.105E+02 0.387E+01 0.347E+57 0.858E+56 0.540E+56 0.441E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.264762679E-01 0.153E+02 0.562E+01 0.119E+57 0.438E+56 0.435E+56 0.391E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.264762679E-01 0.222E+02 0.815E+01 0.191E+56 0.105E+56 0.230E+56 0.243E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.264762679E-01 0.322E+02 0.118E+02 0.202E+55 0.133E+55 0.735E+55 0.104E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.264762679E-01 0.467E+02 0.172E+02 0.194E+54 0.123E+54 0.161E+55 0.342E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.264762679E-01 0.677E+02 0.249E+02 0.201E+53 0.962E+52 0.340E+54 0.102E+55 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.264762679E-01 0.982E+02 0.361E+02 0.240E+52 0.600E+51 0.855E+53 0.308E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.264762679E-01 0.143E+03 0.524E+02 0.321E+51 0.252E+50 0.239E+53 0.893E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.264762679E-01 0.207E+03 0.761E+02 0.412E+50 0.649E+48 0.643E+52 0.261E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.264762679E-01 0.300E+03 0.110E+03 0.503E+49 0.105E+47 0.211E+52 0.127E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.271649630E-01 0.500E+01 0.184E+01 0.414E+57 0.847E+56 0.445E+56 0.295E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.271649630E-01 0.725E+01 0.267E+01 0.441E+57 0.950E+56 0.489E+56 0.371E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.271649630E-01 0.105E+02 0.387E+01 0.339E+57 0.870E+56 0.535E+56 0.436E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.271649630E-01 0.153E+02 0.562E+01 0.114E+57 0.444E+56 0.431E+56 0.386E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.271649630E-01 0.222E+02 0.815E+01 0.181E+56 0.106E+56 0.227E+56 0.240E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.271649630E-01 0.322E+02 0.118E+02 0.189E+55 0.133E+55 0.720E+55 0.103E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.271649630E-01 0.467E+02 0.172E+02 0.179E+54 0.123E+54 0.156E+55 0.339E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.271649630E-01 0.677E+02 0.249E+02 0.183E+53 0.969E+52 0.326E+54 0.102E+55 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.271649630E-01 0.982E+02 0.361E+02 0.217E+52 0.617E+51 0.815E+53 0.311E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.271649630E-01 0.143E+03 0.524E+02 0.291E+51 0.267E+50 0.230E+53 0.925E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.271649630E-01 0.207E+03 0.761E+02 0.382E+50 0.708E+48 0.646E+52 0.287E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.271649630E-01 0.300E+03 0.110E+03 0.487E+49 0.118E+47 0.231E+52 0.157E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.278640317E-01 0.500E+01 0.184E+01 0.408E+57 0.856E+56 0.448E+56 0.295E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.278640317E-01 0.725E+01 0.267E+01 0.433E+57 0.964E+56 0.494E+56 0.374E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.278640317E-01 0.105E+02 0.387E+01 0.330E+57 0.881E+56 0.540E+56 0.439E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.278640317E-01 0.153E+02 0.562E+01 0.110E+57 0.446E+56 0.433E+56 0.387E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.278640317E-01 0.222E+02 0.815E+01 0.172E+56 0.105E+56 0.225E+56 0.239E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.278640317E-01 0.322E+02 0.118E+02 0.177E+55 0.131E+55 0.704E+55 0.102E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.278640317E-01 0.467E+02 0.172E+02 0.165E+54 0.121E+54 0.150E+55 0.335E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.278640317E-01 0.677E+02 0.249E+02 0.166E+53 0.958E+52 0.309E+54 0.101E+55 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.278640317E-01 0.982E+02 0.361E+02 0.195E+52 0.623E+51 0.770E+53 0.312E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.278640317E-01 0.143E+03 0.524E+02 0.262E+51 0.278E+50 0.220E+53 0.951E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
 0.278640317E-01 0.207E+03 0.761E+02 0.353E+50 0.765E+48 0.644E+52 0.313E+53 0.206E+03 0.206E+03 0.206E+03 0.206E+03
 0.278640317E-01 0.300E+03 0.110E+03 0.469E+49 0.131E+47 0.250E+52 0.193E+53 0.299E+03 0.299E+03 0.299E+03 0.299E+03
--------------------------------------------------------------------------------------------------------------------
 0.285211574E-01 0.500E+01 0.184E+01 0.403E+57 0.871E+56 0.456E+56 0.302E+56 0.499E+01 0.499E+01 0.499E+01 0.499E+01
 0.285211574E-01 0.725E+01 0.267E+01 0.429E+57 0.991E+56 0.507E+56 0.386E+56 0.723E+01 0.723E+01 0.723E+01 0.723E+01
 0.285211574E-01 0.105E+02 0.387E+01 0.324E+57 0.912E+56 0.559E+56 0.455E+56 0.105E+02 0.105E+02 0.105E+02 0.105E+02
 0.285211574E-01 0.153E+02 0.562E+01 0.107E+57 0.463E+56 0.450E+56 0.403E+56 0.152E+02 0.152E+02 0.152E+02 0.152E+02
 0.285211574E-01 0.222E+02 0.815E+01 0.165E+56 0.109E+56 0.234E+56 0.249E+56 0.221E+02 0.221E+02 0.221E+02 0.221E+02
 0.285211574E-01 0.322E+02 0.118E+02 0.167E+55 0.133E+55 0.722E+55 0.105E+56 0.321E+02 0.321E+02 0.321E+02 0.321E+02
 0.285211574E-01 0.467E+02 0.172E+02 0.153E+54 0.121E+54 0.149E+55 0.338E+55 0.465E+02 0.465E+02 0.465E+02 0.465E+02
 0.285211574E-01 0.677E+02 0.249E+02 0.151E+53 0.949E+52 0.297E+54 0.101E+55 0.675E+02 0.675E+02 0.675E+02 0.675E+02
 0.285211574E-01 0.982E+02 0.361E+02 0.176E+52 0.623E+51 0.728E+53 0.313E+54 0.979E+02 0.979E+02 0.979E+02 0.979E+02
 0.285211574E-01 0.143E+03 0.524E+02 0.238E+51 0.286E+50 0.210E+53 0.970E+53 0.142E+03 0.142E+03 0.142E+03 0.142E+03
